ancestor,pfamIDs,A,R,N,D,C,E,Q,G,H,I,L,K,M,F,P,S,T,W,Y,V,U,O,median_PfamLen,mean_PfamLen,concat_length,Clans,avg_clustering_allPhases,avg_clustering_trunc,avg_transfer,phylostrata_age,GC_content
post-LBCA,PF07350,0.107937751,0.080608315,0.031674546,0.074957808,0.013240464,0.062248827,0.049185525,0.067311906,0.027049708,0.043460423,0.074706052,0.028830643,0.018191651,0.040140983,0.065307188,0.053008476,0.037287756,0.026844574,0.030732794,0.067274609,0,0,405,397.2111111,107247,CL0029,0.831797863,0.835700606,0.124691,modern,0.539316718
LBCA,PF07352,0.103827607,0.062551373,0.029056387,0.05994849,0.006877089,0.103882405,0.042454381,0.050276727,0.011986958,0.058756644,0.094005151,0.105841416,0.013137706,0.031083895,0.029878349,0.040317278,0.057496301,0.013822675,0.021521727,0.06327744,0,0,147,145.7005988,72996,PF07352,0.720347168,0.738008751,0.1311323,postLUCA,0.445681929
post-LBCA,PF07355,0.099704815,0.038413977,0.039776882,0.062673687,0.010291595,0.076249551,0.022517851,0.092411611,0.018382597,0.064814445,0.066569601,0.072360286,0.02975122,0.040275506,0.053685162,0.045062295,0.053372691,0.003550201,0.034139109,0.075996915,0,0,164.5,227.2114804,150414,PF07355,0.836663344,0.840632859,0.2089205,modern,0.481781048
Proteobacteria,PF07357,0.075968562,0.084063047,0.041006365,0.052389902,0.013327068,0.06979625,0.036265004,0.076929648,0.033680748,0.036457221,0.114753748,0.028512238,0.017320918,0.057045833,0.043483832,0.060676605,0.036777583,0.020631327,0.039489983,0.061424117,0,0,255,249.0531915,46822,PF07357,0.890555433,0.869012417,0.0823551,modern,0.475375961
Proteobacteria,PF07361,0.13894647,0.039263504,0.033380076,0.07473174,0.001508962,0.087458846,0.059001951,0.047692355,0.019951835,0.034675649,0.095796244,0.125685892,0.038973906,0.024829289,0.022314352,0.044308621,0.043912328,0.001524204,0.023427021,0.042616754,0,0,105,102.6729264,65608,PF07361,0.833921027,0.851278818,0.1245485,modern,0.447027927
LACA,PF07362,0.118654118,0.099275838,0.057276948,0.041090533,0.004617481,0.129693177,0.035110517,0.031388777,0.013524425,0.051107691,0.109128987,0.080313888,0.009613444,0.020930057,0.012136657,0.058462858,0.034757267,0.013726282,0.016463969,0.062727089,0,0,57,56.09624912,79264,CL0057,0.681552971,0.688893049,0.1702565,postLUCA,0.470147585
LBCA,PF07364,0.126293223,0.062980059,0.020888012,0.068325604,0.011519582,0.072740162,0.025245223,0.077490266,0.027995476,0.052575708,0.093296289,0.025880929,0.027130378,0.036292601,0.054092374,0.046744538,0.057333133,0.013207071,0.022340009,0.077629365,0,0,287,277.629065,819561,PF07364,0.85141863,0.85336811,0.330633,postLUCA,0.545092338
LUCA,PF07366,0.079761494,0.060023897,0.033024287,0.07485237,0.007198824,0.068946026,0.037052228,0.084529308,0.032808299,0.059689575,0.075325705,0.03750718,0.025847292,0.054565612,0.040439098,0.038444659,0.061338205,0.023201443,0.027220193,0.078224306,0,0,123,117.8632363,870420,CL0051,0.805445296,0.821994087,0.4318485,LUCA,0.484608534
Proteobacteria,PF07369,0.121803817,0.078632844,0.027606464,0.07383857,0.019075808,0.098068785,0.046277123,0.056282074,0.023960115,0.056068245,0.083528406,0.019987395,0.015181867,0.060164761,0.034606554,0.055809399,0.035101738,0.014214009,0.019492212,0.060299811,0,0,76,74.29431438,88856,PF07369,0.860509595,0.86624115,0.1617115,modern,0.488693856
Proteobacteria,PF07370,0.092859504,0.101,0.007628099,0.063305785,0.01585124,0.074677686,0.039198347,0.08507438,0.018595041,0.056652893,0.117528926,0.039933884,0.02031405,0.018016529,0.068115702,0.036471074,0.037876033,0.024595041,0.019347107,0.062958678,0,0,137,135.9550562,121000,PF07370,0.839700438,0.860631796,0.1303247,modern,0.550991073
Proteobacteria,PF07372,0.121299094,0.101348727,0.011890375,0.091044454,0.00639836,0.076078981,0.030351748,0.079488563,0.013066465,0.04478852,0.10056107,0.025151057,0.014458351,0.039911524,0.039134657,0.041422098,0.039706517,0.024158394,0.018083729,0.081657315,0,0,101,101.7343578,92680,PF07372,1.045745692,1.003504809,0.07020015,modern,0.556351249
Terrabacteria,PF07374,0.050692312,0.070679567,0.050055037,0.067435259,0.010891605,0.098893459,0.046115521,0.028677365,0.021783211,0.095011876,0.108104977,0.082845722,0.028851167,0.016974683,0.010370199,0.052604136,0.039221366,0.014599386,0.042929147,0.063264006,0,0,77,75.70614035,17261,CL0123,0.747740339,0.744735371,0.3850195,modern,0.378372895
post-LBCA,PF07377,0.055966094,0.052561037,0.036187785,0.084945302,0.005542273,0.081685141,0.026153735,0.051854669,0.016011012,0.060204303,0.101680794,0.070274578,0.022024198,0.077664276,0.045787148,0.049626893,0.047109324,0.021372165,0.044591755,0.048757516,0,0,99,94.70325901,55212,CL0314,0.845968055,0.838253971,0.18471985,modern,0.400738462
Proteobacteria,PF07378,0.100786101,0.084717422,0.03812233,0.055057658,0.010012337,0.076214072,0.039865822,0.04302654,0.016099267,0.068444825,0.141100541,0.046350391,0.024786142,0.028986837,0.039682297,0.041140305,0.046207649,0.001029782,0.028946054,0.069423628,0,0,124,123.0602258,98079,PF07378,0.815946615,0.829195999,0.09592835,modern,0.457871857
PVC,PF07379,0.04856426,0.083691107,0.012582474,0.030740637,0.008270607,0.078691571,0.037003996,0.061221076,0.02992287,0.053619552,0.141436669,0.049307685,0.014310938,0.048341232,0.031800019,0.073004368,0.051872503,0.017767865,0.0459251,0.081925472,0,0,168,164.5412844,53805,PF07379,1.069247467,1.08961456,0.0190516,modern,0.427655953
unclassifiable,PF07381,0.037163587,0.088374251,0.050071712,0.029992407,0.00704463,0.069813549,0.010419303,0.084619927,0.013793976,0.069391715,0.12271155,0.07006665,0.018855986,0.0172952,0.026153716,0.093436261,0.037838522,0.002404455,0.073989707,0.076562895,0,0,88,82.88811189,23706,CL0123,0.986701049,0.99297874,0.06177075,unclassifiable,0.39634479
LBCA,PF07382,0.302107097,0.060078861,0.004941583,0.002317734,0.008607684,0.007069816,0.011085763,0.013869959,0.009096011,0.001661771,0.010152839,0.281262072,0.007995452,0.001151578,0.057076011,0.033993426,0.088788146,0.003279812,0.000131192,0.095333192,0,0,143,148.4880952,137203,PF07382,0.832288161,0.878123182,0.2518735,postLUCA,0.550819603
Proteobacteria,PF07383,0.053849664,0.05495795,0.072429754,0.041919291,0.058413195,0.063433079,0.078557924,0.070734728,0.008670709,0.043809896,0.08025295,0.048243041,0.009387835,0.015450812,0.027772345,0.062911533,0.042636417,0.027120412,0.047460721,0.091987744,0,0,52,50.45723684,15339,PF07383,1.152972478,1.177470909,0.0511601,modern,0.457640133
LBCA,PF07385,0.058763914,0.060355687,0.040699006,0.075397371,0.014165636,0.083424946,0.027329257,0.088354862,0.028657643,0.059903348,0.081065915,0.045840777,0.022170308,0.049831661,0.052923595,0.047793276,0.050873758,0.019622326,0.031715221,0.061111493,0,0,222,200.9758343,174648,CL0029,0.926872705,0.953150018,0.1908925,postLUCA,0.479624241
LBCA,PF07386,0.093050788,0.08686925,0.032632295,0.077721884,0.009049051,0.06475663,0.035274503,0.05885365,0.0168323,0.055023473,0.082191107,0.035421975,0.014988899,0.03842467,0.051140041,0.07289627,0.058288341,0.011523305,0.026073884,0.078987686,0,0,110,110.7092971,244114,CL0545,0.843060167,0.833125677,0.159045,postLUCA,0.515063671
LBCA,PF07388,0.10008198,0.0601569,0.030302849,0.050941578,0.009011866,0.066200714,0.026000371,0.059025929,0.024187227,0.053113761,0.128517829,0.038327359,0.015103553,0.04427543,0.065739948,0.056608403,0.051916966,0.011058386,0.033432468,0.075996481,0,0,308,272.1710098,167113,CL0113,0.808914962,0.798276067,0.16053115,postLUCA,0.478298721
LBCA,PF07394,0.079275126,0.065830758,0.037100676,0.064176362,0.009512173,0.048334726,0.041871413,0.103543832,0.036038356,0.041912876,0.094887577,0.039941011,0.026423176,0.041580926,0.056879671,0.059450419,0.054190132,0.013838056,0.026631894,0.058580841,0,0,408,363.9529005,20716927,CL0088,0.88336908,0.882427813,0.184459,postLUCA,0.523647999
LBCA,PF07396,0.076765193,0.061095791,0.063139433,0.065737266,0.002139326,0.048975524,0.039276102,0.102433235,0.015731901,0.042150476,0.077918372,0.039061506,0.01737843,0.062743979,0.032936662,0.065351766,0.057194341,0.020217959,0.051473248,0.058279491,0,0,316,261.5050622,1808046,CL0193,0.781276575,0.782125912,0.261291,postLUCA,0.471152688
Terrabacteria,PF07398,0.13378686,0.08102271,0.007258105,0.08860958,0.005518183,0.065444338,0.015133276,0.101583127,0.021268525,0.024996207,0.112715594,0.012396945,0.007961155,0.02494057,0.059465884,0.041576046,0.07321835,0.023812655,0.009625209,0.089666684,0,0,95,92.95251528,197710,CL0311,1.009086545,1.021171278,0.22024,modern,0.619744999
PVC,PF07399,0.10643194,0.032036894,0.026967897,0.019172637,0.009984961,0.03513535,0.020731311,0.06859111,0.023950682,0.073839591,0.133375276,0.03356345,0.030565128,0.086667951,0.047973157,0.058254738,0.055713627,0.027290968,0.029862308,0.079891025,0,0,429,410.9440994,529296,CL0182,1.106524115,1.128516992,0.07668365,modern,0.444706136
Terrabacteria,PF07408,0.078946415,0.047896815,0.029636607,0.066048332,0.014691497,0.115937828,0.064689685,0.036846491,0.018966704,0.05767907,0.165917902,0.066175139,0.033766893,0.027825079,0.020742002,0.038875403,0.035089308,0.000108692,0.028676497,0.051483642,0,0,82,81.78074074,55202,PF07408,0.64719178,0.613438608,0.04538695,modern,0.416203558
Proteobacteria,PF07409,0.105927083,0.094226178,0.023755489,0.089539922,0.00462731,0.053995107,0.040290017,0.068319137,0.010256713,0.052875122,0.1191606,0.027528073,0.009637773,0.017772407,0.033658522,0.060685549,0.063780247,0.039258451,0.021721831,0.062984468,0,0,103,97.49712644,33929,PF07409,1.11105344,1.078801747,0.2164615,modern,0.553531248
LBCA,PF07411,0.119078727,0.062223963,0.071987168,0.062995832,0.00679998,0.076648506,0.035743197,0.095154543,0.015478804,0.051376375,0.044772186,0.070861369,0.011382249,0.024921966,0.017658864,0.08909631,0.03718151,0.014695639,0.035660362,0.056282451,0,0,47,45.87821731,265589,PF07411,1.014368881,0.957518889,0.2270935,postLUCA,0.465577404
Proteobacteria,PF07417,0.063457737,0.052738054,0.030322056,0.053296128,0.024485525,0.104545983,0.038623416,0.053737937,0.02676433,0.025880712,0.104011161,0.078944309,0.018672247,0.066968957,0.044831996,0.048901291,0.048645506,0.032693873,0.036553889,0.045924892,0,0,126,123.9337176,43005,PF07417,0.7716022,0.750329528,0.0309943,modern,0.439197627
Terrabacteria,PF07423,0.054539436,0.021159204,0.054732544,0.062015504,0.0000276,0.084691992,0.054263566,0.088443819,0.016331485,0.050815195,0.037187233,0.069739855,0.021766118,0.012524483,0.042042539,0.073408922,0.083588513,0.051228999,0.03575271,0.085740296,0,0,92,91.30730479,36249,PF07423,0.927543249,0.921816347,0.104488,modern,0.489784677
post-LBCA,PF07429,0.078223113,0.058917836,0.05505177,0.050860053,0.010829993,0.043653975,0.055995324,0.059109886,0.031713427,0.063126253,0.115539412,0.049290247,0.019514028,0.063468604,0.041624916,0.048872745,0.040556112,0.01512191,0.040380762,0.058149633,0,0,305,264.3708609,119760,CL0113,0.892605114,0.866650196,0.155096,modern,0.425218914
Euryarchaeota,PF07431,0.079886966,0.046519068,0.032772207,0.04645288,0.001895548,0.081004806,0.031054998,0.078895986,0.011058896,0.106591948,0.087717363,0.082050943,0.036421735,0.033016735,0.038705217,0.044831276,0.045005939,0.004868488,0.027205069,0.084043934,0,0,352,323.1764706,543906,PF07431,0.988489516,0.989798066,0.0267273,modern,0.438731362
post-LBCA,PF07432,0.128235763,0.06551886,0.052426466,0.053158958,0.001877453,0.101275815,0.051146384,0.045876714,0.00376913,0.044326392,0.078774819,0.150566081,0.029726347,0.029178756,0.000768049,0.050250327,0.045265119,0.000256016,0.012452353,0.055150196,0,0,56,55.38243403,140616,PF07432,0.835928182,0.875960182,0.09371,modern,0.402322228
Proteobacteria,PF07433,0.101971793,0.0718305,0.029702549,0.064227022,0.009822756,0.047465294,0.035955717,0.112535728,0.042647629,0.045488816,0.094645192,0.019926649,0.018282423,0.032726901,0.05777791,0.056227397,0.051298981,0.014499853,0.024650602,0.068316288,0,0,300,296.7901391,234761,CL0186,0.805253384,0.77942053,0.1694625,modern,0.561928
Terrabacteria,PF07435,0.042967788,0.042319166,0.062160979,0.062221188,0.000604833,0.07002381,0.0489477,0.048030871,0.014466734,0.066797121,0.089843729,0.057338734,0.020810641,0.047023728,0.040438983,0.081129752,0.066293549,0.014091792,0.054352883,0.070136019,0,0,423,414.7446084,365390,CL0285,0.917142815,0.923034315,0.03404285,modern,0.39619216
Proteobacteria,PF07437,0.104475902,0.035402398,0.051658732,0.064465209,0.00132393,0.032538127,0.021462943,0.147605469,0.018662321,0.038635843,0.098289075,0.0302849,0.018293149,0.043116837,0.03297095,0.080403289,0.045879268,0.009140209,0.055617792,0.069773659,0,0,179,173.4083885,78554,CL0193,0.75683676,0.75781704,0.08645125,modern,0.50386793
Terrabacteria,PF07441,0.094163231,0.011841257,0.037620257,0.005311095,0.007298873,0.004689914,0.008611118,0.101198102,0.010754191,0.151428327,0.202761148,0.029327494,0.01417845,0.066714808,0.02961479,0.028683019,0.034654119,0.013207855,0.020972614,0.126969337,0,0,71,70.83993399,128787,PF07441,0.885045753,0.903260289,0.050455,modern,0.405848494
Terrabacteria,PF07444,0.097059187,0.057704189,0.006981342,0.029469912,0.011862103,0.019214136,0.036204127,0.101260348,0.010750031,0.083034721,0.191647102,0.010008649,0.009637959,0.100889658,0.023106388,0.050599283,0.029161003,0.028048931,0.028481404,0.074879526,0,0,75,71.93777778,16186,PF07444,0.822739024,0.834213055,0.192733,modern,0.472275335
Proteobacteria,PF07445,0.098954664,0.09480797,0.031614207,0.03812879,0.014334392,0.093086919,0.11608432,0.019682356,0.029754548,0.048304938,0.12646838,0.06195784,0.014657811,0.027074791,0.021068438,0.053722206,0.046098758,0.006872654,0.0229743,0.034351718,0,0,169,167.7810078,86575,PF07445,0.704486668,0.70293397,0.086097,modern,0.44855993
Proteobacteria,PF07449,0.11217065,0.074065564,0.019952512,0.076286765,0.008348652,0.065372243,0.032322304,0.071959252,0.016812194,0.042432598,0.117838542,0.02600337,0.011488971,0.055070466,0.058440564,0.035386029,0.04040288,0.020680147,0.0245481,0.090418199,0,0,107,101.6031128,26112,CL0172,0.976663843,1.026277568,0.1701235,modern,0.533880636
Terrabacteria,PF07451,0.107563681,0.029953816,0.02927576,0.055117583,0.019337716,0.053796391,0.043357807,0.10251172,0.021793853,0.063088389,0.084445725,0.049311903,0.027855623,0.038259285,0.040747434,0.067578697,0.064947953,0.007807839,0.032439055,0.060809769,0,0,329,326.6435361,343629,CL0046,0.852452346,0.86456056,0.107001,modern,0.498897366
LBCA,PF07452,0.106464394,0.028385807,0.055847607,0.049473525,0.002865988,0.046962523,0.035475081,0.118210246,0.030155515,0.051702626,0.078060316,0.024039842,0.013815731,0.034579786,0.054187526,0.068261666,0.092867919,0.006389743,0.025086528,0.077167632,0,0,114,115.5001507,383114,PF07452,0.821091392,0.830807959,0.237175,postLUCA,0.533428714
Terrabacteria,PF07454,0.071891213,0.041265853,0.067923203,0.062039977,0.001976764,0.079877919,0.035777256,0.069939792,0.026889059,0.060294922,0.080659935,0.072665988,0.016223222,0.029159079,0.04302177,0.069219323,0.059281196,0.004069382,0.044991293,0.062832855,0,0,267,250.1893116,276209,CL0105,1.061331296,1.065249339,0.0679824,modern,0.435675644
Terrabacteria,PF07456,0.104306781,0.020640011,0.02499125,0.005486346,0.007084953,0.011540244,0.016336067,0.101506853,0.011464571,0.108393163,0.17471173,0.02486828,0.032804563,0.067406377,0.036985537,0.074633219,0.047835258,0.010215954,0.028027659,0.090761183,0,0,145,144.4221311,105717,CL0315,0.755127123,0.731879278,0.09518,modern,0.447211481
Terrabacteria,PF07457,0.078896962,0.028494087,0.015291827,0.008564056,0.003039369,0.019138529,0.016732361,0.080195026,0.027623435,0.127764322,0.158569597,0.059821754,0.047885897,0.06199047,0.01312311,0.042012949,0.056529104,0.025043137,0.031802568,0.097481439,0,0,106,105.8140704,63171,CL0430,1.573192721,1.583641766,0.1359115,modern,0.387534194
LBCA,PF07460,0.045922778,0.083453393,0.042933295,0.01332661,0.002089036,0.100057629,0.018909379,0.085218268,0.047687653,0.041276473,0.037530615,0.198530471,0.035189454,0.014227057,0.026221006,0.111547327,0.061158335,0.007743841,0.014659271,0.01231811,0,0,21,24.37576822,27764,PF07460,0.761413134,0.728376048,0.1365408,postLUCA,0.462478185
post-LBCA,PF07463,0.024117159,0.076864131,0.057429915,0.035930948,0.00710956,0.079503608,0.029098108,0.08955065,0.015176994,0.07626812,0.073522212,0.097213649,0.009025309,0.034185487,0.031886588,0.076608698,0.038804572,0.025053747,0.060473829,0.062176717,0,0,50,48.58221303,46979,PF07463,0.662007951,0.645153673,0.1789045,modern,0.415461191
Terrabacteria,PF07465,0.149590164,0.033811475,0.00204918,0.028688525,0.00102459,0.032786885,0.033811475,0.035519126,0.00273224,0.088797814,0.211407104,0.030737705,0.007513661,0.032445355,0.031762295,0.044057377,0.06420765,0.010928962,0.047472678,0.110655738,0,0,29,28.70588235,2928,PF07465,0.855037776,0.864124337,0.122027,modern,0.455987911
Terrabacteria,PF07466,0.112418692,0.05019685,0.038663985,0.057856898,0.003295104,0.090144642,0.056508901,0.062307429,0.013822321,0.037594146,0.140127525,0.025975693,0.009671345,0.024156967,0.041852105,0.065688121,0.05937607,0.012709688,0.028307942,0.069325573,0,0,185,184.7272727,46736,PF07466,0.994678133,0.989634613,0.05738325,modern,0.521266835
LBCA,PF07470,0.09112118,0.047970398,0.042098084,0.067225557,0.009978964,0.056076645,0.03665872,0.078107197,0.026120817,0.042389388,0.089864569,0.058267247,0.029599709,0.038993153,0.04045841,0.051136138,0.052817687,0.032641281,0.061470857,0.047003999,0,0,322,307.9821689,2746277,CL0059,0.993684479,0.993451023,0.2973525,postLUCA,0.474241115
Proteobacteria,PF07475,0.076205496,0.075896413,0.029135746,0.05842244,0.006729384,0.071823705,0.023345112,0.101556053,0.023595254,0.083210898,0.118078337,0.044786848,0.026185801,0.02260475,0.030870924,0.04609506,0.044953609,0.004081333,0.016759487,0.09566335,0,0,168,150.1091929,695606,CL0374,0.881770043,0.824180611,0.04936735,modern,0.485833872
Terrabacteria,PF07476,0.106545669,0.059002309,0.036170327,0.076700854,0.018450303,0.080631477,0.030650271,0.090168072,0.018815443,0.056134887,0.077935886,0.038994791,0.030027385,0.027965419,0.044740375,0.029125275,0.048176985,0.008462654,0.03502121,0.086280406,0,0,247,246.3359788,93115,CL0036,0.819566237,0.785169122,0.07331645,modern,0.492089772
LBCA,PF07477,0.081565565,0.056508656,0.036564225,0.061672021,0.009956949,0.062001092,0.045981769,0.071513626,0.045116685,0.034162344,0.078559821,0.038101021,0.025681127,0.039678528,0.051582765,0.051443673,0.056362779,0.046226028,0.054557976,0.05276335,0,0,224,222.4671698,294769,PF07477,0.894489615,0.880146828,0.161271,postLUCA,0.497452655
LBCA,PF07478,0.092245819,0.048786865,0.030419378,0.058516173,0.013824264,0.084879574,0.029874264,0.07227807,0.014439243,0.066454218,0.090840454,0.051152927,0.018931491,0.042381018,0.056642153,0.057589658,0.045687687,0.009058559,0.035094532,0.080903655,0,0,193,182.7940806,3335078,CL0179,0.807060493,0.827026423,0.10065785,postLUCA,0.477207269
