Clans,A,R,N,D,C,E,Q,G,H,I,L,K,M,F,P,S,T,W,Y,V,U,O,Clan_ancestor,Clans_copies,Clans_clustering,Clans_transfer,Clans_GC,median_ClanLen,mean_ClanLen
PF07920,0.078593837,0.052878642,0.043129155,0.072787243,0.015057154,0.0737851,0.022937116,0.075021743,0.013630257,0.036676089,0.079733413,0.045204464,0.009163198,0.062554358,0.07818227,0.039176555,0.07135064,0.008322591,0.05914922,0.062666957,0,0,unclassifiable,NA,1.046739247,0.1177535,0.489983742,141,139.8612544
PF07924,0.084406505,0.036868055,0.02960728,0.054529399,0.004194569,0.095665612,0.058723968,0.062427944,0.014055486,0.045404371,0.114504379,0.052836853,0.014987613,0.042779699,0.045625138,0.047391272,0.073637992,0.0117497,0.033311257,0.077292908,0,0,modern,1,0.894429251,0.123315,0.46402298,127,120.9703264
PF07927,0.050971236,0.082614402,0.026018882,0.037696435,0.006646726,0.050903412,0.03731323,0.092119899,0.054908404,0.080393174,0.09545174,0.099468601,0.011925109,0.029316811,0.043856526,0.050822024,0.049221383,0.009764923,0.018600661,0.071986422,0,0,postLUCA,1,0.933222659,0.351434,0.453820435,55,54.06242552
PF07929,0.055152151,0.047458059,0.029752339,0.094199135,0.012035186,0.096067537,0.031336561,0.065820333,0.030361529,0.064285108,0.083312101,0.048797298,0.021720171,0.057244303,0.049055347,0.04512419,0.043301518,0.022990815,0.044859609,0.057126712,0,0,postLUCA,1,0.875941284,0.17049,0.45045408,137,142.5270019
PF07935,0.018591426,0.067038495,0.035433071,0.049978128,0.004593176,0.081474191,0.012576553,0.12171916,0.007983377,0.066382327,0.060367454,0.096347332,0.008530184,0.02712161,0.054461942,0.037182852,0.046150481,0.00492126,0.099190726,0.099956255,0,0,modern,NA,0.830567857,0.2857795,0.432775011,59,54.75449102
PF07943,0.081037759,0.029946355,0.033015166,0.056686897,0.001135147,0.079618825,0.04663106,0.075207409,0.008664304,0.054692561,0.087985642,0.097172505,0.011829016,0.023372287,0.05413673,0.044121993,0.063394051,0.006791311,0.027286587,0.117274394,0,0,modern,1,0.668169264,0.145243,0.484602423,91,90.64165336
PF07947,0.126887656,0.038295966,0.01648116,0.02563757,0.010543918,0.012713441,0.01912141,0.076263562,0.014340108,0.07537905,0.171912369,0.024538573,0.030652337,0.074133899,0.040753999,0.056515781,0.043221523,0.024586025,0.039643614,0.07837804,0,0,postLUCA,1,1.033465537,0.136251,0.484098464,180,178.2286874
PF07949,0.05470143,0.029897237,0.051850009,0.063499613,0.000931773,0.070344,0.036695278,0.057260148,0.007249293,0.077005447,0.076771284,0.06855119,0.008515236,0.018052496,0.059974974,0.076781041,0.079917848,0.001236673,0.025965251,0.134799779,0,0,postLUCA,1,0.649307913,0.1411525,0.44872533,79,77.01897426
PF07958,0.123423372,0.080873414,0.016934503,0.065487045,0.005499202,0.057299977,0.03059228,0.09525302,0.02351645,0.035873034,0.139977965,0.019052504,0.009250817,0.033090191,0.057233493,0.052437125,0.04656751,0.022908594,0.016222172,0.068507332,0,0,modern,1,0.85786793,0.07234025,0.563577888,398,388.5166052
PF07963,0.112561692,0.03934738,0.008666124,0.001483435,0.001472342,0.043460681,0.008697492,0.067049907,0.003879195,0.167587662,0.219478066,0.022379296,0.034084206,0.046188474,0.001760767,0.036347229,0.056520498,0.0000964,0.002767575,0.126171581,0,0,postLUCA,1,1.125717447,0.4195985,0.383797759,24,24.15149751
PF07987,0.094960252,0.027178894,0.021501765,0.057608971,0.004321087,0.075577562,0.041390378,0.082855401,0.02092949,0.032963843,0.05528255,0.056186578,0.007422981,0.031425337,0.087819261,0.055564541,0.09753134,0.022463849,0.022762427,0.104253493,0,0,modern,1,0.994844251,0.140321,0.553978401,146,133.2287293
PF07996,0.116441779,0.045334476,0.052767267,0.065538659,0.002268707,0.064967516,0.107009987,0.062000746,0.005893878,0.057804431,0.10470955,0.041955213,0.029794626,0.018181385,0.018776326,0.069084505,0.062095936,0.005029231,0.020822922,0.049522858,0,0,modern,NA,0.687594137,0.24639,0.482105898,191,184.5724744
PF07997,0.068726382,0.048295337,0.055133369,0.063590936,0.003294437,0.077516161,0.053458467,0.050773085,0.024209958,0.06878175,0.103124178,0.077363897,0.021981368,0.030646568,0.03741539,0.045886799,0.059701286,0.000899741,0.045263901,0.06393699,0,0,modern,NA,0.831787601,0.0822412,0.412726111,116,115.5888
PF08002,0.098163713,0.053764586,0.045700014,0.053197473,0.007643289,0.078997623,0.029820862,0.066322078,0.016707831,0.060822244,0.098675271,0.056375618,0.02393678,0.050255432,0.038582172,0.053009979,0.050500795,0.004816985,0.028624139,0.084083118,0,0,postLUCA,1,0.791923057,0.2406,0.465038073,135,129.307393
PF08004,0.035579912,0.067038154,0.044887057,0.045121923,0.008174261,0.104814755,0.027700385,0.034212162,0.021036635,0.102783854,0.085044555,0.085403762,0.040659467,0.03098851,0.041239725,0.083446545,0.032287181,0.007699924,0.029395105,0.072486127,0,0,modern,NA,0.856989849,0.05856285,0.38242414,129,122.8896435
PF08009,0.129683753,0.006407374,0.002735312,0.002847722,0.008093525,0.014763189,0.004383993,0.050322242,0.004496403,0.089815647,0.222684353,0.001723621,0.03196193,0.045001499,0.069132194,0.040992206,0.054856115,0.030125899,0.054743705,0.135229317,0,0,modern,1,1.040057367,0.07107895,0.470934664,36,35.4893617
PF08012,0.147896108,0.100300342,0.00969876,0.054989573,0.008910486,0.056965246,0.028218202,0.10596793,0.028188268,0.029565252,0.092188108,0.015486085,0.016354184,0.047905088,0.055298895,0.037298317,0.044652212,0.024695916,0.032897953,0.062523074,0,0,modern,NA,0.785259778,0.1892815,0.601403996,311,302.776435
PF08019,0.094803753,0.04380061,0.037655608,0.019556744,0.010945431,0.022196791,0.020368776,0.049137358,0.01221069,0.083484409,0.162293026,0.034962684,0.029875212,0.067425066,0.031521936,0.070148205,0.052680082,0.020840887,0.049752991,0.086339739,0,0,postLUCA,1,1.148642326,0.2073245,0.403507298,147,136.9730988
PF08041,0.096440129,0.003236246,0.025566343,0,0.003559871,0.036245955,0.030420712,0.165695793,0,0.102265372,0.237216828,0.032038835,0.024919094,0.084466019,0.007119741,0.036569579,0.02394822,0.020064725,0.003559871,0.066666667,0,0,modern,NA,0.811171001,0.106244,0.434827232,30,29.42857143
PF08042,0.057298084,0.036910496,0.021563795,0.032541727,0.013946455,0.102946119,0.009353646,0.048616557,0.001456256,0.057858183,0.044527837,0.051921138,0.070516411,0.054889661,0.062002913,0.024196259,0.114876218,0.052201187,0.071636608,0.07074045,0,0,modern,1,1.143727261,0.07873395,0.450046315,19,18.59791667
PF08069,0.062085101,0.085810207,0.014198206,0.044846139,0.001850895,0.080341654,0.027779447,0.079752733,0.029666398,0.071367619,0.062457684,0.097812979,0.037755049,0.00476345,0.056263997,0.094780236,0.044629801,0.017948071,0.026685736,0.059204596,0,0,postLUCA,1,1.461064919,0.045413,0.515730734,60,56.71762835
PF08071,0.063449227,0.09412435,0.021754449,0.008290979,0.001124455,0.023868424,0.019767913,0.06305192,0.063261818,0.042092085,0.049693399,0.145939219,0.016057212,0.025884946,0.126156314,0.070668226,0.057594567,0.042916685,0.011499423,0.05280439,0,0,postLUCA,1,0.748997161,0.05348705,0.539077087,33,33.0875496
PF08085,0.157689717,0.035175585,0.016372316,0.072899277,0.0000293,0.081803005,0.060568784,0.183932285,0.012828398,0.061154556,0.016548048,0.061359576,0.015230062,0.012301204,0,0.055267551,0.076823946,0.000175731,0.0000586,0.079782093,0,0,modern,1,0.417923011,0.291332,0.591838315,20,19.62241379
PF08113,0.071988739,0.039211743,0.004826061,0.005027147,0.001608687,0.015885783,0.00241303,0.098129901,0.004826061,0.094510356,0.172933843,0.027950935,0.019706415,0.134325357,0.01166298,0.05248341,0.049869294,0.035793284,0.02915745,0.127689523,0,0,modern,NA,0.945563785,0.0723385,0.425058159,28,29.25294118
PF08126,0.061691605,0.046583457,0.041900656,0.049572479,0.006023332,0.066763885,0.042262961,0.063222347,0.012698815,0.06705373,0.07627441,0.050496359,0.01521684,0.03992609,0.085929858,0.061881816,0.058883736,0.007209884,0.052280714,0.094127024,0,0,unclassifiable,NA,0.812605378,0.2453795,0.43615917,147,146.4257294
CL0421,0.132987767,0.016076756,0.007843881,0.005220241,0.056679384,0.00274068,0.017110595,0.100648425,0.000893864,0.056896354,0.228422376,0.059765556,0.038371756,0.038883434,0.047067154,0.055833365,0.044600369,0.001494816,0.022780128,0.065683101,0,0,postLUCA,2,1.495141866,0.505893,0.465383809,20,19.79314565
PF08148,0.120099015,0.090827696,0.0191709,0.068783502,0.012192481,0.07667482,0.034461974,0.072639919,0.017017392,0.044117647,0.118521921,0.033903116,0.017415323,0.027085625,0.039383441,0.048319328,0.043181339,0.02003991,0.022108565,0.074056085,0,0,unclassifiable,NA,0.78792091,0.03379035,0.57024244,166,163.5253589
PF08173,0.14287706,0.004238352,0.031676101,0.001115356,0.02200039,0.036862505,0.004098932,0.081197892,0.014137133,0.083010345,0.173409921,0.002202827,0.065527145,0.080082536,0.006134456,0.024119566,0.024258986,0.104592477,0.045394975,0.053063045,0,0,modern,NA,0.405402431,0.1528445,0.456008275,26,26.23482078
PF08183,0.041632579,0.045450414,0.019361876,0,0.001818017,0.001545314,0.007635669,0.097354786,0.003363331,0.078265612,0.112807927,0.176983911,0.058358331,0.139169166,0.040450868,0.015271339,0.059903645,0,0.040359967,0.060267248,0,0,modern,NA,0.400834577,0.1335525,0.321859903,25,24.72134831
PF08213,0.025668073,0.251318565,0.023136428,0.003973277,0.0000176,0.000246132,0.027056962,0.040699719,0.051160338,0.030028129,0.066420534,0.296606892,0.067158931,0.0000527,0.0000527,0.047591421,0.024419831,0.000246132,0.002109705,0.042035865,0,0,unclassifiable,NA,0.728269678,0.0464068,0.379258844,30,30.28807242
PF08223,0.125491524,0.094806364,0.015889866,0.069755147,0.006377425,0.077173446,0.033163434,0.041920001,0.026678617,0.032874302,0.138874203,0.033328652,0.00986353,0.042192611,0.06978406,0.035067574,0.032866041,0.035249314,0.032031689,0.0466122,0,0,modern,1,0.79164467,0.131487,0.511616776,90,84.97929098
PF08230,0.114763648,0.095955393,0.079560586,0.061667776,0.000998668,0.072153795,0.057340213,0.106191744,0.006158455,0.047852863,0.083721704,0.066994008,0.00665779,0.00349534,0.003412117,0.021554594,0.024800266,0.012483356,0.04951731,0.084720373,0,0,modern,NA,1.003554741,0.241762,0.505770196,38,37.78616352
CL0748,0.074428881,0.085264007,0.037420806,0.05867894,0.003504546,0.06073525,0.033697035,0.098360585,0.019234279,0.052351407,0.098041545,0.068353029,0.013697917,0.062873005,0.042212536,0.052797207,0.038932727,0.010081309,0.049360633,0.039974354,0,0,postLUCA,1,0.833527432,0.0886566,0.459154108,127,124.9877545
PF08278,0.12076599,0.074390346,0.022738029,0.055586325,0.005538493,0.09353339,0.062282866,0.052424349,0.022845442,0.04224695,0.143044157,0.032818086,0.016541631,0.022080124,0.046308511,0.046788514,0.04454962,0.010660759,0.020274239,0.064582179,0,0,modern,1,0.875085465,0.0504,0.525961161,124,123.9247088
PF08326,0.105322688,0.11927811,0.025066534,0.068030605,0.010212908,0.064753826,0.036526946,0.049634065,0.032285429,0.041151031,0.107218896,0.017448436,0.02162342,0.032817698,0.054008649,0.044028609,0.061360612,0.01002994,0.017198935,0.082002661,0,0,modern,NA,0.717108065,0.1789445,0.551802622,161,167.4651811
PF08328,0.087920704,0.074164507,0.044521347,0.058904438,0.002652896,0.082913995,0.038074977,0.055129553,0.013693677,0.058226851,0.129939541,0.058868954,0.016907568,0.019019746,0.034597486,0.052875436,0.070077018,0.010675796,0.030552242,0.060283269,0,0,postLUCA,1,0.584095309,0.0962878,0.469694873,115,114.4694391
PF08331,0.090308334,0.09125238,0.022684075,0.068712159,0.00826265,0.055191623,0.033192656,0.064772341,0.02617255,0.05043543,0.097867895,0.058732245,0.014477169,0.026514205,0.055040576,0.061233517,0.036558854,0.009255247,0.055815593,0.0735205,0,0,postLUCA,1,0.952878679,0.115489,0.48423922,77,77.07317073
PF08338,0.108765218,0.06068228,0.016484181,0.036737352,0.004054753,0.07623966,0.03846738,0.071994398,0.016185546,0.039551222,0.155522317,0.046803438,0.025427809,0.064003316,0.058290619,0.050088432,0.039618158,0.007290833,0.019364987,0.0644281,0,0,postLUCA,1,0.691200692,0.218979,0.495102913,47,46.15635024
PF08340,0.074601817,0.065501544,0.04979473,0.050712305,0.008568968,0.129703682,0.063272724,0.041868065,0.018836929,0.078835982,0.103594231,0.069839306,0.025603306,0.0339414,0.007327281,0.054144332,0.045650842,0.000432148,0.011715362,0.066055049,0,0,postLUCA,1,0.776707123,0.1006862,0.410828971,85,84.47818477
PF08341,0.129590938,0.03408628,0.056976912,0.074729636,0.010026149,0.059604999,0.045610439,0.067357853,0.021274359,0.046188618,0.076910947,0.048514474,0.006780463,0.019671226,0.039802368,0.059710122,0.065084559,0.026911604,0.052022969,0.059145084,0,0,modern,NA,0.803603226,0.132177,0.497201343,102,98.96228869
PF08343,0.07584927,0.040145462,0.074293668,0.076463324,0.000607231,0.092687986,0.05430281,0.022092285,0.034182319,0.042540272,0.102328628,0.072813116,0.01483963,0.085496735,0.016129142,0.027652882,0.025585568,0.003363649,0.0876391,0.050986921,0,0,modern,NA,0.745989091,0.1075304,0.337373352,81,80.53131868
PF08345,0.093539066,0.056860307,0.061455796,0.058894074,0.000113539,0.079068526,0.058266771,0.079241673,0.006108396,0.045233919,0.054403608,0.038941022,0.013247157,0.019681977,0.054109826,0.081574899,0.082636488,0.001278732,0.018603357,0.096740864,0,0,postLUCA,1,1.016643994,0.0903164,0.510873886,163,162.1313852
PF08346,0.06189336,0.066888082,0.054066579,0.064081769,0.007414845,0.083262532,0.031358616,0.057696764,0.02651837,0.059138539,0.081305837,0.078654,0.033032105,0.056254988,0.018073685,0.057130352,0.052676296,0.016915115,0.03717721,0.056460956,0,0,postLUCA,1,0.724524811,0.419109,0.414008798,69,69.35892857
PF08349,0.071134678,0.061001556,0.04132724,0.037543877,0.005041725,0.063605206,0.054734585,0.040296543,0.041861216,0.048190278,0.136925459,0.071109842,0.028859527,0.041095437,0.047556957,0.053157494,0.039261706,0.006742996,0.065182297,0.045371382,0,0,modern,1,0.942598582,0.129112,0.408726404,117,113.8073481
PF08350,0.055813774,0.041676859,0.03682722,0.077843155,0.016763445,0.073735982,0.01822692,0.050895467,0.018874969,0.057723588,0.107940963,0.072542885,0.026544267,0.077066354,0.022316926,0.07788178,0.046998588,0.020630281,0.048916985,0.05077959,0,0,modern,NA,0.900952819,0.168244,0.411351417,60,58.89964611
PF08352,0.087305561,0.075048784,0.022569128,0.048568413,0.035831064,0.070758642,0.030302812,0.059198914,0.032547627,0.044547257,0.083816715,0.034690767,0.013211743,0.029524939,0.133636881,0.053911077,0.053915453,0.002638899,0.030141163,0.057834162,0,0,LUCA,1,0.916127004,0.274723,0.531809817,64,53.87162528
PF08353,0.098686684,0.047492553,0.049925845,0.08588402,0.007064393,0.054631309,0.02547726,0.059572253,0.013509103,0.064331423,0.104569547,0.046443223,0.019854664,0.03226073,0.046187087,0.049335079,0.057828876,0.022659765,0.031616259,0.082669928,0,0,unclassifiable,NA,0.836370228,0.0748126,0.475026503,109,106.5400528
PF08354,0.126433798,0.062417129,0.015525358,0.084003901,0.009709487,0.06577055,0.028363769,0.085561347,0.024813913,0.049094646,0.085680611,0.023845771,0.019903045,0.022695225,0.057078314,0.048161582,0.059877509,0.027072912,0.025620699,0.078370434,0,0,modern,NA,0.973071493,0.09186075,0.569050192,338,322.4909502
CL0173,0.073510641,0.067024017,0.036454605,0.071589438,0.010688204,0.075267186,0.032940869,0.060430104,0.025335587,0.069669456,0.091228279,0.055721041,0.014522099,0.045572249,0.038539713,0.063363984,0.03988092,0.019867179,0.033318015,0.075076413,0,0,LUCA,1,1.093758192,0.38624905,0.449729983,112,110.7792893
PF08364,0.030800843,0.139418265,0.019036263,0.009305198,0.0000213,0.042501544,0.044620233,0.067691587,0.012169154,0.032142325,0.050827247,0.169058621,0.004950706,0.015820965,0.026318591,0.079882035,0.118263314,0,0.009507485,0.127664331,0,0,modern,NA,0.850801936,0.0640258,0.453496616,38,37.55577769
PF08376,0.145945176,0.080450526,0.028893855,0.069574155,0.001757827,0.068561203,0.058879798,0.062656604,0.012894361,0.038061859,0.109136647,0.030562653,0.015932227,0.027089534,0.028195472,0.067991418,0.06313835,0.007912696,0.022502565,0.059863073,0,0,postLUCA,1,0.773997907,0.1549905,0.516108197,238,235.424313
PF08379,0.061725221,0.081658135,0.033652011,0.050409839,0.007916287,0.061994032,0.044834935,0.035333053,0.054991312,0.053327801,0.084611159,0.024863062,0.009784328,0.039030177,0.063191993,0.066427464,0.075816367,0.011171236,0.049428095,0.089833493,0,0,postLUCA,1,0.852632479,0.1551475,0.471310111,78,77.7960297
CL0700,0.078784219,0.066310006,0.040354131,0.041473817,0.007372826,0.069936293,0.049832715,0.077774096,0.017957735,0.054573343,0.069161331,0.072084808,0.018989236,0.044028519,0.045770846,0.050140028,0.058774171,0.032013939,0.041917416,0.062750526,0,0,postLUCA,1,1.080727709,0.1980985,0.474825086,114,105.9498867
PF08410,0.108951624,0.048943112,0.024660708,0.061829101,0.030406204,0.046744219,0.036837376,0.083652528,0.026859602,0.030642644,0.083321511,0.058353431,0.025299097,0.0422755,0.033763654,0.057005722,0.063602402,0.015415898,0.046507779,0.074927886,0,0,modern,1,0.598009382,0.173912,0.503831917,52,49.93506494
PF08411,0.098913802,0.083638418,0.040415338,0.071294732,0.011948757,0.075203662,0.051519467,0.039455402,0.027071358,0.041107184,0.125861204,0.042978051,0.019259264,0.034615362,0.060063765,0.044909455,0.038518527,0.01409348,0.026742731,0.05239004,0,0,modern,1,0.840511643,0.0808258,0.492006514,264,260.0464768
PF08439,0.092922601,0.050957938,0.034689364,0.063989882,0.001558993,0.115951555,0.038277183,0.033341559,0.025532359,0.048025039,0.137485585,0.057936625,0.024500149,0.045327056,0.034810382,0.067701091,0.044565357,0.010284131,0.033457831,0.038685321,0,0,postLUCA,1,0.671195286,0.120231,0.444539805,69,66.75748456
PF08455,0.059751462,0.057972912,0.039685421,0.066344782,0.004820168,0.090826162,0.045572989,0.053406437,0.019743527,0.059798692,0.115605766,0.061172413,0.017476483,0.05754919,0.043508359,0.056502032,0.04113336,0.009312424,0.036628959,0.063188463,0,0,postLUCA,1,0.689841714,0.1278965,0.413473799,320,293.6030111
PF08463,0.078423852,0.06114607,0.04154961,0.070396594,0.002923401,0.094419622,0.049825667,0.049248589,0.018820688,0.063501031,0.115655744,0.070432878,0.015270104,0.051541351,0.032506419,0.043946038,0.044263949,0.010834897,0.032867524,0.052425973,0,0,LUCA,1,0.812194189,0.319198,0.42719384,156,153.278072
PF08468,0.101178529,0.050986274,0.034422168,0.055162222,0.017071395,0.060007205,0.057463405,0.06177169,0.030819677,0.037987899,0.122102384,0.052177301,0.013035135,0.046619173,0.040105281,0.063389135,0.037730578,0.020681238,0.033745782,0.063543528,0,0,modern,NA,0.916977695,0.0579134,0.470705418,155,143.3266596
PF08471,0.090788507,0.057783562,0.027054713,0.066327484,0.008528353,0.084900549,0.048209015,0.073924848,0.01830529,0.037859162,0.063269856,0.054109427,0.013971055,0.053813628,0.032519211,0.057378785,0.052231882,0.032092638,0.045861305,0.08107073,0,0,postLUCA,1,0.845286154,0.0979923,0.501175221,85,93.90529085
